wmo_id,parameter,before,after,timestamp,flag,after_45,after_alt_2
97184,CLOUD_BASE_M_H,6000.0,9999,2014-01-08 02:00:00,1,1000.0,
97184,CLOUD_BASE_M_H,4000.0,9999,2014-03-06 08:00:00,1,600.0,
97184,CLOUD_BASE_M_H,6000.0,9999,2014-10-18 04:00:00,1,1000.0,
97184,CLOUD_BASE_M_H,6000.0,9999,2014-11-17 05:00:00,1,1000.0,
97184,CLOUD_PEAK_M,0.0,9999,2013-12-26 01:00:00,2,,
97184,CLOUD_PEAK_M,0.0,9999,2014-01-06 07:00:00,0,,
97184,CLOUD_PEAK_M,2.0,9999,2014-07-30 05:00:00,0,,
97184,CLOUD_PEAK_M,2.0,9999,2014-08-18 03:00:00,0,,
97184,CLOUD_PEAK_M,0.0,9999,2015-01-31 07:00:00,2,,
97184,CLOUD_PEAK_M,0.0,9999,2015-02-15 08:00:00,2,,
97184,CLOUD_PEAK_M,26.0,9999,2017-03-05 05:00:00,2,,
97184,CLOUD_PEAK_M,0.0,9999,2019-04-26 11:00:00,2,,
97184,CLOUD_PEAK_M,0.0,9999,2019-04-26 12:00:00,2,,
97184,CLOUD_PEAK_M,2.0,9999,2021-11-05 10:00:00,0,,
97184,CLOUD_PEAK_M,4.0,9999,2021-12-11 23:00:00,2,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2013-12-11 12:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,200.0,9999,2014-01-02 09:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-01-06 06:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,30000.0,9999,2014-03-20 12:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-03-21 09:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,540.0,9999,2014-05-11 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,540.0,9999,2014-11-09 09:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-14 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-25 23:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-12-01 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2014-12-13 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2015-01-08 06:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,277.0,9999,2015-01-17 03:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,27.0,9999,2015-03-25 09:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2015-03-27 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-02-06 00:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-02-06 03:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-04-10 05:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-05-21 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-09-03 12:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,200.0,9999,2016-09-28 06:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-10-20 03:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2016-12-25 00:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2017-02-19 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2017-03-27 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2017-07-14 00:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,200.0,9999,2017-11-29 09:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2018-02-04 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2018-03-05 06:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2018-03-20 04:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2018-03-21 01:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2019-02-04 10:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2019-02-15 11:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2019-03-22 03:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2019-04-24 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,0.0,9999,2019-04-26 10:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,0.0,9999,2019-04-28 12:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2019-09-25 03:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,200.0,9999,2019-11-12 02:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2020-03-07 06:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,0.0,9999,2020-12-20 12:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2021-03-20 08:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2021-05-13 02:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2021-05-19 07:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2021-05-26 05:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2021-09-20 11:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,3.0,9999,2022-04-08 10:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,300.0,9999,2022-05-26 08:00:00,0,,
97184,CLOUD_MED_HEIGHT_M,0.0,9999,2022-07-15 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,0.0,9999,2013-12-26 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,0.0,9999,2014-01-10 06:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-02-26 09:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-07-04 00:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-11-07 00:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-11-15 11:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-11-29 06:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2014-12-20 07:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2015-03-16 11:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2015-06-09 10:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2015-10-09 05:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2016-05-14 12:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2016-07-12 05:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2016-07-14 07:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,200.0,9999,2017-03-19 12:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-04-13 07:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-05-21 04:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-12-13 03:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-12-17 09:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-12-23 09:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-12-23 11:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2017-12-30 10:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2018-02-02 11:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,0.0,9999,2018-02-26 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,2000.0,9999,2018-02-26 03:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2018-04-04 09:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2018-04-24 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2018-10-10 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,4.0,9999,2018-11-10 06:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2019-04-02 08:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2019-04-02 09:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,0.0,9999,2019-04-26 10:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,0.0,9999,2019-04-28 12:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2019-11-09 01:00:00,0,,
97184,CLOUD_HIGH_HEIGHT_M,900.0,9999,2020-05-24 10:00:00,0,,
